City,Date,PM2_5,PM10,SO2,NOx,NH3,CO,O3,AQI,AQI_Bucket
Delhi,2018-03-19,81.93,197.13,16.95,62.83,37.7,1.1,44.89,177.0,Moderate
Delhi,2019-03-27,78.37,186.49,20.35,50.71,29.54,1.22,43.23,177.0,Moderate
Delhi,2018-03-18,82.15,173.07,17.22,41.03,30.32,1.2,45.83,177.0,Moderate
Delhi,2019-06-22,68.27,177.16,14.97,37.1,32.1,1.11,69.18,185.0,Moderate
Delhi,2016-09-27,52.49,109.5,13.68,46.9,29.98,0.71,62.19,185.0,Moderate
Delhi,2016-05-11,66.49,112.6,16.32,50.94,53.04,0.98,61.02,185.0,Moderate
Delhi,2015-07-01,57.99,135.43,8.88,103.97,40.5,1.06,61.42,185.0,Moderate
Delhi,2016-09-13,57.08,184.5,10.93,75.96,25.79,1.62,63.46,193.0,Moderate
Delhi,2017-10-07,70.98,151.15,22.29,14.27,35.37,0.32,34.44,193.0,Moderate
Delhi,2016-03-15,81.32,162.38,20.36,75.09,26.0,1.74,77.88,193.0,Moderate
Delhi,2015-06-29,48.5,96.78,7.74,81.25,43.97,1.07,52.21,193.0,Moderate
Delhi,2017-03-06,91.6,242.14,26.91,47.02,33.66,0.76,30.68,201.0,Poor
Delhi,2018-04-13,83.96,196.02,13.37,64.81,36.1,1.78,47.74,201.0,Poor
Delhi,2016-06-19,101.31,101.54,9.51,34.9,34.93,2.64,56.24,201.0,Poor
Delhi,2016-06-09,64.95,187.69,15.09,63.99,35.28,1.75,84.94,209.0,Poor
Delhi,2020-03-20,90.31,200.79,19.71,55.88,34.3,1.24,48.23,209.0,Poor
Delhi,2015-08-10,82.27,140.54,6.9,225.79,35.68,1.43,61.52,209.0,Poor
Delhi,2015-09-18,56.19,129.11,10.85,48.2,40.48,1.22,48.8,209.0,Poor
Delhi,2019-06-06,70.61,236.45,16.15,42.88,35.27,1.13,61.04,209.0,Poor
Delhi,2018-04-01,75.14,199.8,14.13,46.42,37.86,1.01,68.76,217.0,Poor
Delhi,2019-05-14,58.22,124.28,13.4,30.36,33.9,1.02,54.85,217.0,Poor
Delhi,2018-04-02,96.38,241.96,16.54,64.03,43.29,1.22,64.33,217.0,Poor
Delhi,2018-02-14,76.92,149.43,9.03,44.75,40.88,0.96,38.43,217.0,Poor
Delhi,2015-03-17,55.55,104.33,7.19,25.28,39.8,10.45,23.11,217.0,Poor
Delhi,2015-09-08,63.79,219.51,10.92,60.12,27.35,1.07,61.95,217.0,Poor
Delhi,2019-03-04,105.93,180.84,14.75,67.55,37.26,1.54,38.13,217.0,Poor
Delhi,2019-06-15,81.86,274.68,17.56,49.69,23.84,1.18,57.41,217.0,Poor
Delhi,2015-07-08,67.92,127.38,7.94,131.9,42.84,1.17,53.94,217.0,Poor
Delhi,2016-05-09,77.34,168.66,18.97,43.92,51.11,1.04,79.06,225.0,Poor
Delhi,2015-07-03,65.25,219.31,8.91,64.79,37.32,0.99,59.66,225.0,Poor
Delhi,2016-05-31,101.54,214.14,9.15,78.79,47.17,1.29,83.4,225.0,Poor
Delhi,2019-04-21,95.24,219.06,22.16,69.32,31.53,1.66,50.13,225.0,Poor
Delhi,2020-06-29,44.86,184.12,11.58,21.94,27.97,0.88,26.61,233.0,Poor
Delhi,2016-09-16,67.11,185.86,12.39,67.78,27.03,0.95,70.09,233.0,Poor
Delhi,2019-02-07,65.65,107.83,11.12,27.94,37.84,0.84,30.25,233.0,Poor
Delhi,2017-03-31,91.19,285.69,20.48,56.29,67.36,0.41,22.61,233.0,Poor
Delhi,2018-04-14,97.16,235.01,15.77,73.26,39.49,2.12,47.69,233.0,Poor
Delhi,2018-03-13,109.22,245.66,17.22,73.67,42.23,1.54,43.79,241.0,Poor
Delhi,2020-01-15,111.57,179.08,10.68,54.26,41.76,1.17,26.19,241.0,Poor
Delhi,2015-04-02,78.51,112.78,14.37,27.51,31.04,6.72,35.54,249.0,Poor
Delhi,2018-06-22,83.98,247.55,12.38,53.22,44.46,0.99,64.38,249.0,Poor
Delhi,2015-04-27,67.08,174.5,11.92,44.09,32.27,4.76,70.74,258.0,Poor
Delhi,2015-08-08,70.05,149.92,7.68,200.34,43.18,2.26,62.76,258.0,Poor
Delhi,2016-04-23,89.52,171.92,25.65,56.56,20.6,1.51,87.26,258.0,Poor
Delhi,2017-02-22,93.03,270.3,19.84,62.23,58.5,0.8,38.35,258.0,Poor
Delhi,2015-09-14,111.58,236.34,10.43,75.63,43.99,1.51,79.29,274.0,Poor
Delhi,2018-12-15,122.69,211.8,13.34,53.33,41.97,1.22,29.58,274.0,Poor
Delhi,2015-03-11,104.29,176.2,6.3,32.66,29.48,10.76,29.62,274.0,Poor
Delhi,2016-11-28,127.5,312.58,29.33,46.87,28.3,0.91,36.12,274.0,Poor
Delhi,2016-08-16,49.04,245.72,7.97,53.79,26.6,3.78,83.64,274.0,Poor
Delhi,2018-02-28,143.25,279.26,14.52,78.41,53.64,1.47,46.16,274.0,Poor
Delhi,2018-10-23,119.4,302.16,19.49,87.65,35.0,1.84,44.7,274.0,Poor
Delhi,2017-02-19,109.38,364.83,18.33,64.27,75.4,0.78,29.1,274.0,Poor
Delhi,2015-03-24,91.87,179.36,7.35,40.31,31.79,10.1,34.78,290.0,Poor
Delhi,2020-01-19,125.04,187.93,8.69,36.38,38.38,0.96,25.86,290.0,Poor
Delhi,2015-04-10,96.56,203.67,15.8,62.06,30.32,4.63,59.88,290.0,Poor
Delhi,2015-09-25,82.39,222.71,11.8,89.84,22.95,1.5,53.1,290.0,Poor
Delhi,2018-05-23,129.23,324.0,17.57,86.18,46.95,1.66,59.46,306.0,Very Poor
Delhi,2018-01-12,168.87,281.06,24.03,3.73,55.07,1.56,62.37,306.0,Very Poor
Delhi,2016-02-03,136.87,273.78,24.23,80.6,30.46,1.11,95.15,306.0,Very Poor
Delhi,2016-04-20,124.8,283.05,29.16,66.43,25.14,1.09,97.22,322.0,Very Poor
Delhi,2015-03-06,101.75,163.14,5.96,34.17,32.04,10.55,33.67,322.0,Very Poor
Delhi,2016-02-09,181.76,261.7,19.53,101.07,44.85,1.46,106.92,322.0,Very Poor
Delhi,2019-12-13,94.62,124.26,7.9,32.94,50.03,1.14,29.14,322.0,Very Poor
Delhi,2015-05-22,67.91,235.99,14.77,77.1,45.91,8.32,64.34,338.0,Very Poor
Delhi,2016-02-28,163.92,263.73,21.63,114.7,41.99,1.98,130.99,338.0,Very Poor
Delhi,2016-12-31,211.16,353.61,23.82,44.59,52.53,1.14,42.84,338.0,Very Poor
Delhi,2016-12-26,154.26,307.64,22.82,56.57,51.87,0.66,36.31,338.0,Very Poor
Delhi,2019-02-02,177.32,266.3,11.55,35.82,43.55,1.24,30.88,338.0,Very Poor
Delhi,2018-12-17,182.78,322.5,16.14,94.61,50.27,1.93,32.85,338.0,Very Poor
Delhi,2015-01-21,159.54,235.27,7.05,33.02,63.23,9.01,18.56,338.0,Very Poor
Delhi,2017-10-22,146.01,201.91,24.42,31.89,45.72,0.93,34.88,338.0,Very Poor
Delhi,2017-05-15,135.54,381.35,46.16,69.21,37.08,0.7,34.75,354.0,Very Poor
Delhi,2020-01-05,170.21,257.94,9.59,54.3,47.94,1.23,30.21,354.0,Very Poor
Delhi,2019-12-19,261.16,385.13,9.64,72.47,57.3,1.92,28.22,354.0,Very Poor
Delhi,2018-10-24,174.04,384.46,20.95,129.52,44.37,2.52,56.09,354.0,Very Poor
Delhi,2019-10-27,198.81,321.68,13.21,68.91,40.04,1.77,47.27,354.0,Very Poor
Delhi,2015-02-24,170.16,238.33,9.28,60.78,34.14,14.17,37.39,354.0,Very Poor
Delhi,2016-03-01,213.62,299.88,25.49,151.93,51.11,2.43,138.3,370.0,Very Poor
Delhi,2017-11-05,209.61,334.64,19.55,97.76,61.8,2.33,86.74,370.0,Very Poor
Delhi,2017-05-02,198.2,313.23,50.78,65.63,44.95,1.41,58.08,370.0,Very Poor
Delhi,2017-12-22,157.72,241.38,20.47,2.69,55.36,1.17,48.84,370.0,Very Poor
Delhi,2015-12-27,187.01,375.13,21.41,99.66,72.76,11.3,98.88,370.0,Very Poor
Delhi,2018-12-18,204.08,339.38,17.76,82.18,51.04,1.78,37.13,370.0,Very Poor
Delhi,2018-01-13,230.5,355.43,24.28,3.2,75.88,2.12,75.14,370.0,Very Poor
Delhi,2015-01-18,201.51,359.75,5.43,75.83,120.45,8.99,23.22,370.0,Very Poor
Delhi,2018-12-19,205.22,351.7,17.41,89.2,48.82,1.92,37.05,370.0,Very Poor
Delhi,2015-12-02,170.74,399.64,19.04,132.93,52.71,1.87,88.0,386.0,Very Poor
Delhi,2016-12-06,293.91,497.31,23.11,69.09,56.8,1.86,38.89,402.0,Severe
Delhi,2016-12-12,210.28,365.65,23.52,56.19,50.66,2.39,30.87,418.0,Severe
Delhi,2016-12-01,263.61,473.72,19.08,59.64,79.35,1.25,49.44,418.0,Severe
Delhi,2017-04-14,184.69,371.87,50.31,65.91,67.47,1.1,43.31,418.0,Severe
Delhi,2015-11-21,293.73,467.32,23.06,144.12,63.08,2.96,114.3,450.0,Severe
Delhi,2017-01-25,241.78,370.37,23.95,51.5,69.27,1.08,40.58,450.0,Severe
Delhi,2015-11-14,221.68,377.4,21.27,69.37,48.04,1.72,90.08,450.0,Severe
Delhi,2019-01-12,311.03,465.89,17.81,148.93,63.46,3.11,39.78,482.0,Severe
Delhi,2017-02-25,425.22,103.74,8.41,19.0,34.4,0.0,55.2,516.0,Severe
Delhi,2016-11-06,685.36,708.8,22.61,97.62,96.22,3.23,39.21,676.0,Severe
Delhi,2017-11-12,465.08,622.4,13.94,104.82,73.63,2.44,88.03,613.0,Severe
Delhi,2017-11-09,495.9,652.21,15.68,104.52,74.84,2.37,86.62,677.0,Severe
Delhi,2016-03-26,72.44,122.24,23.86,48.36,37.72,1.1,66.2,259.0,Poor
Delhi,2017-04-02,83.36,210.86,19.33,46.98,59.67,0.42,34.73,259.0,Poor
Delhi,2018-04-29,89.1,259.12,16.1,48.22,47.69,1.26,69.07,259.0,Poor
Delhi,2015-06-04,85.45,170.55,5.53,71.04,57.58,3.83,63.0,259.0,Poor
Delhi,2015-04-30,60.56,171.42,12.85,48.72,29.08,7.33,60.18,259.0,Poor
Delhi,2015-03-05,106.57,196.19,5.97,45.48,28.86,9.36,32.88,275.0,Poor
Delhi,2019-02-15,123.46,194.76,15.38,45.94,39.19,1.22,28.15,275.0,Poor
Delhi,2016-05-02,119.47,232.80922877846785,10.0,43.36,13.81,1.49,70.42,275.0,Poor
Delhi,2019-01-27,136.47,217.45,15.89,42.16,35.34,1.1,33.34,275.0,Poor
Delhi,2019-05-02,77.72,282.83,18.26,36.46,36.44,1.19,65.33,275.0,Poor
Delhi,2017-04-30,80.81,234.05,46.62,32.27,34.42,0.71,57.8,275.0,Poor
Delhi,2016-04-21,92.74,265.56,19.87,50.67,20.52,0.88,103.07,291.0,Poor
Delhi,2015-05-14,78.06,196.08,10.42,53.26,47.74,7.24,57.1,291.0,Poor
Delhi,2016-09-07,50.73,233.83,14.63,70.35,18.99,2.16,75.45,291.0,Poor
Delhi,2017-12-19,168.33,257.19,23.03,4.37,56.27,1.48,49.68,291.0,Poor
Delhi,2019-10-15,133.35,285.26,13.31,86.5,36.03,2.18,53.79,291.0,Poor
Delhi,2020-02-07,150.15,253.82,14.21,88.53,38.38,1.51,34.75,307.0,Very Poor
Delhi,2015-03-13,108.66,173.89,10.65,37.02,23.31,10.23,34.05,307.0,Very Poor
Delhi,2016-05-14,105.51,292.64,20.49,78.61,52.87,1.44,86.22,307.0,Very Poor
Delhi,2020-02-17,158.69,282.84,18.85,88.49,42.77,1.61,38.6,323.0,Very Poor
Delhi,2015-02-26,140.78,171.64,6.98,26.65,23.22,13.61,28.72,323.0,Very Poor
Delhi,2019-02-03,131.1,209.41,11.7,37.93,40.43,1.32,29.44,323.0,Very Poor
Delhi,2015-02-08,145.34,215.69,8.66,61.78,66.72,5.39,30.43,323.0,Very Poor
Delhi,2015-03-28,102.22,212.96,17.16,40.44,32.82,10.47,40.23,323.0,Very Poor
Delhi,2019-11-10,192.35,296.44,13.95,56.41,32.4,1.44,38.5,339.0,Very Poor
Delhi,2017-04-15,176.54,343.62,42.8,58.09,63.27,1.0,28.5,355.0,Very Poor
Delhi,2015-05-27,84.71,231.35,17.48,91.54,29.05,8.54,80.71,355.0,Very Poor
Delhi,2016-02-05,206.72,383.25,30.2,180.54,38.98,1.82,121.22,371.0,Very Poor
Delhi,2015-05-28,182.76,436.17,14.33,100.54,35.74,6.89,83.33,371.0,Very Poor
Delhi,2017-03-16,125.8,348.95,23.59,35.0,43.07,0.52,31.9,371.0,Very Poor
Delhi,2019-12-09,200.33,311.58,12.34,114.07,56.75,2.32,29.47,371.0,Very Poor
Delhi,2019-01-06,174.26,254.66,13.65,54.18,55.71,1.49,31.48,371.0,Very Poor
Delhi,2016-10-13,86.93,295.1,19.17,113.0,27.85,0.84,78.81,371.0,Very Poor
Delhi,2016-01-15,178.8,259.53,10.86,67.9,47.42,1.39,81.66,371.0,Very Poor
Delhi,2015-05-04,108.98,326.71,17.53,112.64,31.33,8.08,37.7,387.0,Very Poor
Delhi,2017-01-21,349.98,226.74,17.93,30.05,19.27,0.03,18.33,387.0,Very Poor
Delhi,2017-02-02,198.24,410.79,18.84,67.78,60.67,1.26,36.78,387.0,Very Poor
Delhi,2016-10-10,125.8,290.85,17.3,126.5,39.72,1.24,112.52,387.0,Very Poor
Delhi,2015-05-07,117.76,343.12,24.63,73.07,35.52,9.64,75.6,403.0,Severe
Delhi,2017-04-17,145.22,389.03,42.39,48.4,42.18,0.75,35.43,403.0,Severe
Delhi,2018-10-28,205.0,375.23,15.62,100.04,47.85,2.45,52.78,403.0,Severe
Delhi,2018-01-06,252.57,378.9,18.15,8.53,63.78,1.59,39.65,403.0,Severe
Delhi,2019-10-29,287.56,440.77,12.71,86.74,49.0,2.43,33.2,419.0,Severe
Delhi,2016-12-03,196.6,432.38,23.49,54.62,51.11,1.41,34.86,419.0,Severe
Delhi,2017-05-03,145.74,367.73,54.83,58.52,44.27,1.06,43.78,419.0,Severe
Delhi,2017-05-06,204.56,363.53,51.7,74.14,37.01,1.5,43.3,435.0,Severe
Delhi,2016-01-19,278.2,430.74,12.59,81.75,43.49,3.82,104.61,435.0,Severe
Delhi,2017-12-31,306.17,445.58,17.97,23.13,83.55,1.95,76.45,451.0,Severe
Delhi,2016-01-28,283.03,463.03,23.63,154.28,68.84,2.09,151.6,451.0,Severe
Delhi,2015-11-08,217.55,356.92,31.77,98.5,49.64,2.84,103.4,451.0,Severe
Delhi,2018-01-19,253.7,398.16,22.27,81.11,63.31,1.82,73.6,451.0,Severe
Delhi,2017-12-21,293.14,435.23,22.54,3.57,72.97,1.45,66.06,467.0,Severe
Delhi,2015-11-07,353.86,496.61,19.96,117.97,67.43,2.76,107.69,483.0,Severe
Delhi,2016-11-01,394.59,537.51,33.34,159.5,91.77,2.09,193.31,550.0,Severe
Delhi,2018-09-23,30.71,54.77,11.59,16.84,22.73,0.67,28.89,69.0,Satisfactory
Delhi,2019-08-16,15.52,37.1,8.61,26.32,27.58,0.87,23.59,73.0,Satisfactory
Delhi,2019-08-26,25.06,68.59,8.55,31.88,29.89,0.99,24.07,77.0,Satisfactory
Delhi,2020-03-07,40.96,85.45,11.84,34.85,29.01,0.82,35.47,77.0,Satisfactory
Delhi,2020-03-31,35.31,67.01,12.33,18.01,26.5,0.56,40.96,81.0,Satisfactory
Delhi,2018-08-28,29.26,58.76,10.84,27.65,27.99,0.85,21.91,81.0,Satisfactory
Delhi,2020-06-23,29.02,64.12,11.09,15.33,33.32,0.88,28.64,85.0,Satisfactory
Delhi,2019-09-14,26.65,69.36,8.48,21.91,25.04,0.77,28.64,85.0,Satisfactory
Delhi,2019-07-27,26.16,45.04,8.67,25.46,30.26,1.0,29.54,85.0,Satisfactory
Delhi,2018-08-26,23.96,77.21,10.31,20.16,24.13,0.6,24.77,85.0,Satisfactory
Delhi,2019-08-13,21.68,56.18,8.37,32.07,29.25,1.1,20.73,85.0,Satisfactory
Delhi,2020-04-09,36.13,76.32,14.2,18.16,23.84,0.66,48.34,89.0,Satisfactory
Delhi,2019-08-09,14.59,61.47,9.3,21.86,28.01,0.86,26.17,89.0,Satisfactory
Delhi,2018-08-24,23.71,88.0,10.4,29.81,28.45,0.8,19.29,89.0,Satisfactory
Delhi,2018-09-03,42.06,72.38,9.96,30.0,30.05,1.06,26.15,89.0,Satisfactory
Delhi,2017-09-04,47.89,84.29,15.901253291205897,11.14,86.67,0.36,24.93,89.0,Satisfactory
Delhi,2019-09-23,34.46,83.33,9.9,27.61,25.37,0.93,30.49,89.0,Satisfactory
Delhi,2019-11-29,53.79,100.29,10.14,49.52,31.59,1.03,24.66,89.0,Satisfactory
Delhi,2016-08-27,56.56,232.80922877846785,7.91,20.11,41.997150000000012,0.36,26.55,93.0,Satisfactory
Delhi,2016-08-22,28.6,78.83,7.97,33.5,23.44,2.59,43.07,93.0,Satisfactory
Delhi,2016-08-25,45.88,118.92,8.23,56.77,30.36,0.99,32.24,93.0,Satisfactory
Delhi,2019-08-15,28.78,56.28,8.51,32.56,31.29,1.04,23.58,93.0,Satisfactory
Delhi,2020-03-26,45.69,75.81,12.82,17.41,33.68,0.58,30.59,93.0,Satisfactory
Delhi,2019-08-14,33.21,58.36,8.5,33.85,29.08,1.19,31.43,93.0,Satisfactory
Delhi,2018-08-30,41.26,95.47,9.97,34.45,29.82,0.95,27.06,97.0,Satisfactory
Delhi,2019-07-07,38.81,91.79,10.67,25.63,32.3,1.08,38.66,101.0,Moderate
Delhi,2019-08-04,46.69,88.15,9.96,34.32,34.25,1.13,27.25,101.0,Moderate
Delhi,2018-07-24,39.3,94.8,10.78,26.72,40.08,0.83,34.46,101.0,Moderate
Delhi,2020-07-01,54.01,128.66,11.15,16.81,29.06,0.97,29.73,101.0,Moderate
Delhi,2019-10-02,40.16,96.13,8.95,32.24,24.63,1.05,34.94,105.0,Moderate
Delhi,2020-06-21,39.7,95.63,11.71,19.89,28.84,0.85,33.92,105.0,Moderate
Delhi,2020-03-01,42.83,91.88,12.19,41.36,31.4,0.97,39.84,105.0,Moderate
Delhi,2018-09-08,35.45,72.63,11.38,31.93,28.17,0.84,23.65,105.0,Moderate
Delhi,2019-09-02,46.15,101.79,8.81,27.85,36.31,1.07,39.18,105.0,Moderate
Delhi,2018-08-21,30.98,77.56,11.99,26.25,32.36,1.02,31.02,105.0,Moderate
Delhi,2018-07-17,34.26,84.78,10.2,28.81,41.85,0.87,31.96,105.0,Moderate
Delhi,2020-04-28,41.75,80.36,17.6,20.03,28.6,0.86,58.96,105.0,Moderate
Delhi,2016-09-01,28.06,47.47,9.47,87.95,23.08,1.22,54.7,109.0,Moderate
Delhi,2018-08-16,36.49,88.06,10.43,33.72,40.19,1.21,31.87,109.0,Moderate
Delhi,2018-07-13,28.44,61.6,10.69,29.09,33.49,0.88,26.96,109.0,Moderate
Delhi,2017-09-19,55.55,112.21,15.901253291205897,16.17,45.0,0.43,28.73,109.0,Moderate
Delhi,2018-08-17,32.98,80.82,9.26,30.72,37.68,0.98,30.62,109.0,Moderate
Delhi,2018-06-30,41.41,103.75,9.55,28.23,40.71,0.91,31.21,113.0,Moderate
Delhi,2019-07-05,48.6,99.98,11.05,34.24,37.63,1.2,22.68,113.0,Moderate
Delhi,2019-10-04,43.07,94.9,8.34,35.15,26.21,0.99,32.54,113.0,Moderate
Delhi,2018-09-14,31.38,113.92,11.21,32.01,19.9,0.7,24.58,113.0,Moderate
Delhi,2020-05-11,43.26,93.49,12.66,15.6,28.13,0.76,64.6,113.0,Moderate
Delhi,2019-09-18,35.41,97.32,9.46,25.04,25.54,0.86,37.19,117.0,Moderate
Delhi,2018-09-07,42.11,87.03,10.75,49.1,32.06,1.1,28.23,117.0,Moderate
Delhi,2020-05-05,56.24,115.91,16.4,24.06,30.86,0.87,52.12,117.0,Moderate
Delhi,2019-07-16,31.51,79.22,9.64,23.74,26.39,1.05,30.05,117.0,Moderate
Delhi,2016-08-02,43.55,55.33,8.23,56.3,34.99,2.69,91.54,121.0,Moderate
Delhi,2020-04-25,33.09,85.83,12.76,19.91,28.65,0.75,54.53,121.0,Moderate
Delhi,2020-03-12,56.92,155.18,13.68,39.57,35.31,0.94,34.27,125.0,Moderate
Delhi,2019-08-22,44.16,130.49,8.41,44.39,34.28,1.21,25.95,125.0,Moderate
Delhi,2020-05-15,47.44,101.93,13.71,18.9,27.39,0.84,53.08,125.0,Moderate
Delhi,2016-08-09,41.29,64.76,8.02,43.48,27.23,2.93,59.76,125.0,Moderate
Delhi,2015-07-27,22.82,53.28,12.69,113.43,30.92,0.83,36.65,125.0,Moderate
Delhi,2019-05-25,43.66,118.65,13.09,29.66,33.81,0.99,51.47,125.0,Moderate
Delhi,2018-07-05,50.41,133.6,11.14,33.66,38.45,0.95,41.14,130.0,Moderate
Delhi,2018-07-12,46.53,127.08,10.92,28.48,35.01,0.76,45.16,130.0,Moderate
Delhi,2019-08-23,50.49,142.76,8.36,54.52,36.4,1.3,28.57,130.0,Moderate
Delhi,2017-05-30,63.27,174.62,26.15,26.54,47.68,0.5,54.23,130.0,Moderate
Delhi,2020-06-15,48.69,120.23,12.57,21.79,35.38,0.88,48.39,130.0,Moderate
Delhi,2020-03-09,58.04,133.75,13.33,34.79,29.29,0.75,34.54,138.0,Moderate
Delhi,2018-08-20,61.1,125.39,10.88,37.99,38.4,1.18,39.36,138.0,Moderate
Delhi,2020-05-08,51.09,120.82,13.82,20.69,27.98,0.83,74.28,138.0,Moderate
Delhi,2020-06-09,64.77,148.67,15.06,28.36,33.83,1.01,49.14,138.0,Moderate
Delhi,2018-06-19,52.76,152.06,6.5,29.02,31.25,0.68,53.39,146.0,Moderate
Delhi,2018-05-04,49.09,123.82,9.06,37.96,38.61,1.17,59.09,146.0,Moderate
Delhi,2018-06-06,57.68,159.45,9.34,33.05,39.58,0.88,48.47,146.0,Moderate
Delhi,2016-07-03,67.6,95.26,8.77,41.59,35.43,2.78,48.9,154.0,Moderate
Delhi,2016-06-27,76.76,112.46,7.63,37.28,39.39,1.71,51.76,154.0,Moderate
Delhi,2015-07-24,46.13,94.49,16.01,146.4,37.38,0.98,47.11,154.0,Moderate
Delhi,2018-09-18,54.94,165.11,11.95,28.63,24.13,0.75,38.79,154.0,Moderate
Delhi,2020-06-10,58.9,156.29,14.12,35.09,33.27,1.03,40.8,154.0,Moderate
Delhi,2018-06-03,59.52,140.21,7.79,43.09,43.82,0.84,57.87,154.0,Moderate
Delhi,2016-09-02,44.31,111.18,9.37,84.99,26.32,0.98,64.8,154.0,Moderate
Delhi,2020-05-14,56.17,126.53,12.92,21.86,30.82,0.89,50.22,154.0,Moderate
Delhi,2019-07-03,39.99,113.92,9.75,21.33,33.05,0.99,42.31,162.0,Moderate
Delhi,2019-03-26,75.82,169.16,19.26,37.75,29.95,1.04,41.35,162.0,Moderate
Delhi,2020-03-18,68.93,162.56,14.93,53.31,32.99,1.07,41.73,162.0,Moderate
Delhi,2015-06-30,53.79,109.92,9.15,108.22,41.11,1.05,58.33,170.0,Moderate
Delhi,2018-03-06,75.45,163.52,12.99,44.67,34.56,0.94,44.99,170.0,Moderate
Delhi,2018-06-04,64.42,179.31,8.14,38.57,49.08,0.81,57.03,170.0,Moderate
Delhi,2018-04-07,48.46,132.97,10.48,50.39,42.48,1.12,54.42,170.0,Moderate
Delhi,2018-02-26,67.27,156.72,9.64,43.27,41.83,0.88,43.19,170.0,Moderate
Delhi,2019-10-19,76.77,174.84,11.33,53.94,33.65,1.18,43.23,170.0,Moderate
Delhi,2020-03-13,68.72,209.02,15.42,49.0,31.36,0.87,37.42,170.0,Moderate
Delhi,2020-02-21,53.11,85.49,10.45,26.24,35.81,0.83,39.58,170.0,Moderate
Delhi,2019-12-17,93.07,140.23,7.26,40.32,46.78,1.07,24.27,178.0,Moderate
Delhi,2019-06-21,71.15,188.16,12.23,37.67,32.14,1.22,59.68,178.0,Moderate
Delhi,2016-03-27,61.75,54.0,18.09,36.21,28.36,0.74,66.87,178.0,Moderate
Delhi,2016-09-12,49.7,178.47,9.59,68.85,21.52,2.12,54.62,178.0,Moderate
Delhi,2016-08-04,49.04,87.48,9.03,53.75,32.45,0.92,86.42,178.0,Moderate
Delhi,2020-02-14,73.84,172.28,13.53,30.48,34.06,0.82,43.62,186.0,Moderate
Delhi,2020-03-10,84.35,160.91,17.21,29.74,30.99,0.84,47.66,186.0,Moderate
Delhi,2018-06-11,73.22,218.14,6.94,35.75,48.15,0.9,46.66,186.0,Moderate
Delhi,2016-03-18,72.47,133.3,27.7,69.35,30.43,1.24,70.45,186.0,Moderate
Delhi,2018-10-02,76.03,185.21,12.25,46.51,35.08,1.11,35.8,186.0,Moderate
Delhi,2019-01-23,135.68,211.71,14.17,76.5,42.37,1.62,26.51,186.0,Moderate
Delhi,2018-05-16,78.74,221.21,9.25,45.65,43.11,1.11,54.41,194.0,Moderate
Delhi,2016-03-17,70.86,137.98,21.48,78.38,31.57,1.12,73.05,194.0,Moderate
Delhi,2019-04-02,90.1,211.47,24.4,57.47,29.3,1.19,54.67,194.0,Moderate
Delhi,2019-05-15,84.81,191.04,20.93,59.46,43.8,1.52,41.85,194.0,Moderate
Delhi,2018-06-24,54.15,163.89,13.73,37.1,34.64,0.77,59.17,194.0,Moderate
Delhi,2016-05-06,54.34,136.92,20.23,71.12,35.93,1.12,65.26,194.0,Moderate
Delhi,2019-03-09,73.31,162.18,17.3,41.64,30.68,0.99,33.51,194.0,Moderate
Delhi,2020-05-23,74.92,209.49,17.05,37.85,28.82,1.16,41.87,202.0,Poor
Delhi,2015-09-13,84.57,171.76,9.91,54.12,51.19,1.21,64.05,202.0,Poor
Delhi,2016-07-17,75.93,38.59,7.0,29.63,33.83,2.48,28.11,202.0,Poor
Delhi,2019-04-12,61.34,217.0,19.48,40.63,34.06,1.12,51.94,202.0,Poor
Delhi,2019-12-16,88.05,133.11,7.17,36.0,39.25,1.04,22.1,202.0,Poor
Delhi,2016-06-08,64.08,143.88,19.95,61.05,32.67,1.45,79.75,202.0,Poor
Delhi,2019-05-03,52.16,149.1,17.91,43.92,32.34,1.09,64.36,202.0,Poor
Delhi,2018-03-25,85.34,190.95,15.57,41.31,37.35,0.96,54.47,202.0,Poor
Delhi,2019-07-02,71.68,233.25,12.02,23.43,27.24,0.99,64.82,202.0,Poor
Delhi,2020-05-17,98.63,187.24,20.19,26.01,28.76,1.06,59.79,202.0,Poor
Delhi,2016-07-06,77.71,143.29,7.6,43.72,52.72,2.64,57.81,210.0,Poor
Delhi,2015-09-01,73.78,230.34,10.45,45.7,18.96,1.28,61.33,210.0,Poor
Delhi,2017-06-07,40.87,233.62,23.51,22.9,48.84,0.29,39.61,210.0,Poor
Delhi,2017-03-05,90.6,229.62,25.34,43.44,34.4,0.69,31.88,210.0,Poor
Delhi,2016-05-22,66.3,149.31,15.3,50.1,46.09,0.99,101.65,218.0,Poor
Delhi,2015-07-21,40.97,78.76,12.19,151.32,38.36,1.14,46.98,218.0,Poor
Delhi,2018-02-12,72.36,153.11,8.58,42.62,46.64,0.97,37.47,218.0,Poor
Delhi,2020-01-29,77.95,134.17,9.85,48.65,38.01,1.24,23.96,218.0,Poor
Delhi,2015-07-15,63.79,243.97,9.62,89.67,44.18,1.07,52.2,218.0,Poor
Delhi,2018-03-17,81.57,170.16,13.63,44.69,33.72,1.09,37.89,218.0,Poor
Delhi,2016-05-12,100.09,207.98,17.95,67.9,66.64,1.34,76.43,218.0,Poor
Delhi,2015-10-15,95.24,199.77,10.84,100.2,31.11,2.13,77.91,218.0,Poor
